1.000	0.270
2.000	0.359
3.000	0.388
4.000	0.627
5.000	0.639
6.000	0.867
7.000	0.871
8.000	1.066
9.000	1.076
10.000	1.091
11.000	1.192
12.000	1.265
13.000	1.329
14.000	1.520
15.000	1.648
16.000	1.740
17.000	1.758
18.000	1.853
19.000	1.999
20.000	2.068
21.000	2.162
22.000	2.195
23.000	2.225
24.000	2.368
25.000	2.382
26.000	2.466
27.000	2.628
28.000	2.639
29.000	2.701
30.000	2.747
31.000	2.757
32.000	2.997
33.000	3.132
34.000	3.220
35.000	3.315
36.000	3.543
37.000	3.585
38.000	3.630
39.000	3.703
40.000	3.750
41.000	3.813
42.000	3.991
43.000	4.035
44.000	4.119
45.000	4.266
46.000	4.409
47.000	4.432
48.000	4.599
49.000	4.787
50.000	5.044
51.000	5.050
52.000	5.110
53.000	5.205
54.000	5.335
55.000	5.346
56.000	5.388
57.000	5.479
58.000	5.492
59.000	5.583
60.000	5.753
61.000	5.867
62.000	5.936
63.000	6.048
64.000	6.083
65.000	6.083
66.000	6.179
67.000	6.179
68.000	6.211
69.000	6.264
70.000	6.264
71.000	6.336
72.000	6.336
73.000	6.337
74.000	6.348
75.000	6.385
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.472
81.000	6.818
82.000	7.002
83.000	7.113
84.000	7.150
85.000	7.243
86.000	7.346
