1.000	0.269
2.000	0.357
3.000	0.387
4.000	0.625
5.000	0.636
6.000	0.861
7.000	0.867
8.000	1.066
9.000	1.069
10.000	1.087
11.000	1.176
12.000	1.255
13.000	1.323
14.000	1.499
15.000	1.638
16.000	1.726
17.000	1.734
18.000	1.834
19.000	1.969
20.000	2.060
21.000	2.131
22.000	2.189
23.000	2.217
24.000	2.333
25.000	2.355
26.000	2.422
27.000	2.593
28.000	2.615
29.000	2.697
30.000	2.719
31.000	2.733
32.000	2.936
33.000	3.093
34.000	3.181
35.000	3.255
36.000	3.487
37.000	3.582
38.000	3.620
39.000	3.647
40.000	3.703
41.000	3.743
42.000	3.966
43.000	3.971
44.000	4.103
45.000	4.196
46.000	4.317
47.000	4.385
48.000	4.597
49.000	4.769
50.000	4.995
51.000	4.999
52.000	5.032
53.000	5.116
54.000	5.249
55.000	5.269
56.000	5.344
57.000	5.446
58.000	5.488
59.000	5.513
60.000	5.752
61.000	5.833
62.000	5.847
63.000	6.015
64.000	6.083
65.000	6.083
66.000	6.140
67.000	6.179
68.000	6.179
69.000	6.233
70.000	6.264
71.000	6.264
72.000	6.274
73.000	6.336
74.000	6.336
75.000	6.342
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.448
81.000	6.752
82.000	6.969
83.000	7.040
84.000	7.066
85.000	7.113
86.000	7.194
