1.000	0.266
2.000	0.378
3.000	0.383
4.000	0.624
5.000	0.664
6.000	0.855
7.000	0.888
8.000	1.066
9.000	1.073
10.000	1.085
11.000	1.202
12.000	1.288
13.000	1.311
14.000	1.562
15.000	1.601
16.000	1.735
17.000	1.798
18.000	1.827
19.000	2.015
20.000	2.036
21.000	2.174
22.000	2.176
23.000	2.179
24.000	2.392
25.000	2.413
26.000	2.498
27.000	2.563
28.000	2.638
29.000	2.682
30.000	2.707
31.000	2.741
32.000	3.034
33.000	3.063
34.000	3.243
35.000	3.339
36.000	3.569
37.000	3.572
38.000	3.631
39.000	3.646
40.000	3.704
41.000	3.824
42.000	3.926
43.000	3.977
44.000	4.063
45.000	4.265
46.000	4.339
47.000	4.544
48.000	4.603
49.000	4.809
50.000	4.973
51.000	4.988
52.000	5.132
53.000	5.212
54.000	5.245
55.000	5.352
56.000	5.377
57.000	5.440
58.000	5.473
59.000	5.569
60.000	5.750
61.000	5.753
62.000	5.963
63.000	6.013
64.000	6.083
65.000	6.083
66.000	6.165
67.000	6.179
68.000	6.179
69.000	6.264
70.000	6.264
71.000	6.304
72.000	6.336
73.000	6.336
74.000	6.384
75.000	6.386
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.528
81.000	6.704
82.000	6.962
83.000	7.113
84.000	7.189
85.000	7.336
86.000	7.408
