1.000	0.270
2.000	0.364
3.000	0.388
4.000	0.628
5.000	0.643
6.000	0.868
7.000	0.870
8.000	1.066
9.000	1.076
10.000	1.091
11.000	1.185
12.000	1.267
13.000	1.328
14.000	1.529
15.000	1.645
16.000	1.737
17.000	1.783
18.000	1.846
19.000	1.995
20.000	2.067
21.000	2.162
22.000	2.194
23.000	2.222
24.000	2.353
25.000	2.375
26.000	2.469
27.000	2.614
28.000	2.631
29.000	2.700
30.000	2.741
31.000	2.746
32.000	3.025
33.000	3.115
34.000	3.212
35.000	3.287
36.000	3.547
37.000	3.585
38.000	3.630
39.000	3.706
40.000	3.728
41.000	3.807
42.000	3.982
43.000	4.004
44.000	4.112
45.000	4.233
46.000	4.398
47.000	4.497
48.000	4.600
49.000	4.782
50.000	5.025
51.000	5.035
52.000	5.147
53.000	5.165
54.000	5.298
55.000	5.369
56.000	5.378
57.000	5.464
58.000	5.492
59.000	5.560
60.000	5.753
61.000	5.853
62.000	5.953
63.000	6.031
64.000	6.083
65.000	6.083
66.000	6.179
67.000	6.179
68.000	6.183
69.000	6.264
70.000	6.264
71.000	6.313
72.000	6.336
73.000	6.336
74.000	6.360
75.000	6.382
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.499
81.000	6.790
82.000	6.987
83.000	7.086
84.000	7.113
85.000	7.272
86.000	7.332
