1.000	0.270
2.000	0.364
3.000	0.387
4.000	0.626
5.000	0.642
6.000	0.867
7.000	0.869
8.000	1.066
9.000	1.076
10.000	1.090
11.000	1.186
12.000	1.266
13.000	1.326
14.000	1.530
15.000	1.644
16.000	1.738
17.000	1.791
18.000	1.850
19.000	1.997
20.000	2.065
21.000	2.167
22.000	2.193
23.000	2.222
24.000	2.354
25.000	2.373
26.000	2.473
27.000	2.617
28.000	2.630
29.000	2.699
30.000	2.742
31.000	2.745
32.000	3.035
33.000	3.116
34.000	3.215
35.000	3.292
36.000	3.554
37.000	3.584
38.000	3.630
39.000	3.715
40.000	3.731
41.000	3.817
42.000	3.983
43.000	4.010
44.000	4.113
45.000	4.239
46.000	4.398
47.000	4.520
48.000	4.601
49.000	4.780
50.000	5.025
51.000	5.036
52.000	5.159
53.000	5.171
54.000	5.308
55.000	5.369
56.000	5.402
57.000	5.471
58.000	5.491
59.000	5.568
60.000	5.753
61.000	5.853
62.000	5.968
63.000	6.037
64.000	6.083
65.000	6.083
66.000	6.179
67.000	6.179
68.000	6.189
69.000	6.264
70.000	6.264
71.000	6.318
72.000	6.336
73.000	6.336
74.000	6.363
75.000	6.393
76.000	6.393
77.000	6.395
78.000	6.435
79.000	6.435
80.000	6.519
81.000	6.792
82.000	6.990
83.000	7.100
84.000	7.113
85.000	7.288
86.000	7.358
