1.000	0.268
2.000	0.357
3.000	0.387
4.000	0.624
5.000	0.635
6.000	0.860
7.000	0.866
8.000	1.066
9.000	1.069
10.000	1.086
11.000	1.174
12.000	1.255
13.000	1.321
14.000	1.502
15.000	1.634
16.000	1.733
17.000	1.733
18.000	1.833
19.000	1.971
20.000	2.056
21.000	2.129
22.000	2.187
23.000	2.215
24.000	2.327
25.000	2.349
26.000	2.430
27.000	2.588
28.000	2.609
29.000	2.696
30.000	2.713
31.000	2.728
32.000	2.950
33.000	3.085
34.000	3.179
35.000	3.246
36.000	3.487
37.000	3.581
38.000	3.622
39.000	3.649
40.000	3.693
41.000	3.746
42.000	3.954
43.000	3.966
44.000	4.100
45.000	4.186
46.000	4.342
47.000	4.381
48.000	4.597
49.000	4.763
50.000	4.984
51.000	4.996
52.000	5.039
53.000	5.102
54.000	5.235
55.000	5.272
56.000	5.333
57.000	5.444
58.000	5.486
59.000	5.505
60.000	5.752
61.000	5.825
62.000	5.862
63.000	6.012
64.000	6.083
65.000	6.083
66.000	6.128
67.000	6.179
68.000	6.179
69.000	6.259
70.000	6.264
71.000	6.264
72.000	6.268
73.000	6.336
74.000	6.336
75.000	6.336
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.450
81.000	6.734
82.000	6.955
83.000	7.022
84.000	7.077
85.000	7.113
86.000	7.173
