1.000	0.270
2.000	0.358
3.000	0.388
4.000	0.627
5.000	0.639
6.000	0.867
7.000	0.871
8.000	1.066
9.000	1.077
10.000	1.092
11.000	1.193
12.000	1.265
13.000	1.329
14.000	1.517
15.000	1.648
16.000	1.740
17.000	1.749
18.000	1.853
19.000	1.999
20.000	2.069
21.000	2.160
22.000	2.196
23.000	2.225
24.000	2.369
25.000	2.383
26.000	2.465
27.000	2.628
28.000	2.640
29.000	2.701
30.000	2.748
31.000	2.758
32.000	2.989
33.000	3.132
34.000	3.220
35.000	3.316
36.000	3.537
37.000	3.585
38.000	3.630
39.000	3.699
40.000	3.751
41.000	3.813
42.000	3.991
43.000	4.037
44.000	4.119
45.000	4.267
46.000	4.410
47.000	4.414
48.000	4.599
49.000	4.787
50.000	5.045
51.000	5.051
52.000	5.098
53.000	5.207
54.000	5.324
55.000	5.349
56.000	5.389
57.000	5.479
58.000	5.493
59.000	5.583
60.000	5.753
61.000	5.867
62.000	5.933
63.000	6.049
64.000	6.083
65.000	6.083
66.000	6.179
67.000	6.179
68.000	6.212
69.000	6.264
70.000	6.264
71.000	6.326
72.000	6.336
73.000	6.336
74.000	6.350
75.000	6.387
76.000	6.393
77.000	6.393
78.000	6.435
79.000	6.435
80.000	6.468
81.000	6.820
82.000	7.003
83.000	7.113
84.000	7.153
85.000	7.220
86.000	7.350
